gene_id,log2FoldChange,pvalue
FGFR3,-0.049526184,0.444618278
FGFR4,0.749896237,3.04678E-30
FGFRL1,0.021282742,0.724045877
FGGY,-0.130941834,0.457165251
FGL1,1.811627897,0.614657664
FGL2,-0.439684045,0.336029972
FGR,-0.771332059,0.304070595
FH,0.129343164,0.011050885
FHAD1,-0.27690912,0.174488072
FHDC1,0.44939249,0.000903514
FHIP1A,0.310910699,6.70785E-16
FHIP1B,0.178822565,0.006904279
FHIP2A,0.028201486,0.595503105
FHIP2B,0.038436984,0.598647247
FHIT,0.897527913,0.660005987
FHL1,0.158664592,0.003084534
FHL2,-0.077962209,0.245284556
FHL3,-0.117388054,0.113779871
FHOD1,0.078977378,0.102218562
FHOD3,0.931620773,0.00025017
FIBCD1,-0.916793028,1.75681E-14
FIBP,0.221462347,4.16531E-05
FICD,0.54564491,1.53356E-05
FIG4,0.111926328,0.202740394
FIGN,-0.304503272,0.0111822
FIGNL1,-0.097346687,0.039357142
FILIP1,-2.081815475,3.42058E-06
FILIP1L,0.122565653,0.103372378
FIP1L1,0.053042852,0.303937957
FIS1,0.112003026,0.11460631
FITM1,-0.923923609,0.243461885
FITM2,0.324197132,2.31639E-08
FIZ1,0.174595619,0.029287695
FJX1,-1.251254475,9.19057E-11
FKBP10,0.124855969,5.18685E-07
FKBP11,-0.164815466,0.087612334
FKBP14,0.087243647,0.042566019
FKBP15,-0.026179512,0.590738898
FKBP1A,0.180477679,4.93045E-08
FKBP1B,-0.296586716,0.376029186
FKBP2,1.426746632,0.585044577
FKBP3,-0.1576957,0.009553037
FKBP4,0.21550912,2.14393E-10
FKBP5,-0.015517882,0.643558833
FKBP7,-0.71831998,3.18054E-09
FKBP8,0.358670779,2.4505E-23
FKBP9,0.098036691,0.013113663
FKBPL,0.076750678,0.487312062
FKRP,-0.067136649,0.655263232
FKTN,-0.468172704,9.42453E-21
FLACC1,-2.063762405,9.02192E-07
FLAD1,-0.057617131,0.352804926
FLCN,0.078248597,0.344145951
FLG,3.291857617,0.218600475
FLII,0.111826301,0.002873373
FLNA,0.051164582,0.147648242
FLNB,0.156628983,7.92197E-09
FLNC,0.415503292,0.74345166
FLOT1,0.604437675,6.45175E-44
FLOT2,0.000761873,0.986081653
FLRT1,-0.590481162,3.71499E-08
FLRT2,-0.963835749,2.18054E-05
FLRT3,-1.348351763,0.001612532
FLT1,-2.573618499,0.04815538
FLT3LG,0.346557139,0.147853686
FLT4,0.753379514,0.812157658
FLVCR1,-0.197347163,0.00030896
FLVCR2,-0.672905097,0.000105637
FLYWCH1,0.356882548,1.25791E-08
FLYWCH2,-0.058368776,0.256048147
FMC1,-0.496483555,0.536211524
FMN1,-0.930890059,0.011151558
FMNL1,-0.380634531,5.9509E-18
FMNL2,-0.124631679,0.009754601
FMNL3,-0.223026167,0.016374567
FMO1,-0.063065301,0.974950751
FMO2,1.867300744,0.473428107
FMO3,-1.918697407,0.623335873
FMO4,-0.024310377,0.966722144
FMO5,0.244448468,0.210564606
FMOD,-0.029124568,0.96402591
FMR1,-0.172261521,0.001979663
FN1,0.262449044,2.08665E-06
FN3K,-0.112213871,0.48876328
FN3KRP,0.033259694,0.634955093
FNBP1,-0.092729421,0.063892098
FNBP1L,-0.320452352,1.17249E-12
FNBP4,-0.420371821,1.91242E-25
FNDC11,0.099112027,0.867841451
FNDC3A,0.019922925,0.518153667
FNDC3B,0.266933892,1.64672E-17
FNDC4,0.245426639,0.08176998
FNDC5,0.036068494,0.893745211
FNDC7,0.494847472,0.473145656
FNDC8,-0.086734003,0.855401912
FNIP1,-0.213092578,4.77971E-05
FNIP2,0.17358113,0.031293987
FNTA,0.124265704,0.041175897
FNTB,-0.025163892,0.953700844
FOCAD,-0.029739443,0.453262259
FOLH1,0.881873978,0.828893793
FOLR1,0.144813655,0.086888331
FOLR2,0.16196677,0.908879598
FOLR3,1.092049747,0.517753951
FOS,0.656041531,1.98696E-08
FOSB,0.589447877,0.001437655
FOSL1,0.725460986,4.68213E-06
FOSL2,0.41730097,5.89568E-40
FOXA1,0.435827195,0.000150372
FOXA3,2.351133675,0.448864961
FOXB1,0.881873978,0.828893793
FOXB2,-1.041679374,0.798503768
FOXC1,-0.154005154,0.004541555
FOXC2,0.169732295,0.184395711
FOXD1,0.495314859,1.45061E-05
FOXD2,0.533098248,0.130990376
FOXD3,0.315494294,0.737563296
FOXD4,-0.323692723,0.577747541
FOXD4L1,0.344297159,0.552462652
FOXD4L3,-0.256060649,0.870279829
FOXD4L4,0.54485319,0.547315085
FOXD4L5,-1.288075827,0.459855086
FOXD4L6,1.364505613,0.607739619
FOXE1,-0.399509759,0.14694272
FOXE3,-3.361450483,1.02256E-05
FOXF1,0.270884608,0.000175142
FOXF2,-0.261457435,5.58671E-05
FOXH1,-1.03228608,0.174995707
FOXJ2,0.255187852,2.42165E-08
FOXJ3,-0.149196694,0.000343489
FOXK1,-0.075438967,0.036252805
FOXK2,0.03934769,0.320118985
FOXL1,-0.420782024,0.003252437
FOXL2,0.125285655,0.540043533
FOXL2NB,-0.104565456,0.5605372
FOXL3,0.881873978,0.828893793
FOXM1,0.155396542,2.65047E-06
FOXN1,-0.072228954,0.823099813
FOXN2,-0.131414287,0.016558718
FOXN3,0.135834335,0.000668113
FOXN4,-0.058339294,0.976699612
FOXO1,0.182650915,0.013740528
FOXO3,-0.044186489,0.377802557
FOXO3B,0.370897945,0.011127986
FOXO4,0.14328974,0.192097386
FOXO6,1.110207754,1.7235E-15
FOXP1,-0.216842783,0.005193504
FOXP2,-0.565943009,2.51521E-12
FOXP3,0.059017132,0.8773163
FOXP4,0.155713079,0.008181776
FOXQ1,-0.316843687,0.132714475
FOXR1,-1.313360885,0.033755756
FOXRED1,0.128017702,0.00291931
FOXRED2,-0.201590634,3.25135E-05
FOXS1,-1.915375338,0.593310273
FPGS,-0.072922006,0.11281654
FPGT,-0.166159349,0.146886815
FPR1,-3.735527492,0.10233084
FPR2,2.426035057,0.243932172
FPR3,-1.074582214,0.119905607
FRA10AC1,-0.500222323,6.14897E-10
FRAS1,-0.079164786,0.976247648
FRAT1,-0.263290733,0.080476644
FRAT2,0.161145127,0.012866192
FREM2,0.809940826,0.781711002
FREM3,-1.041679374,0.798503768
FRG1,-0.051481993,0.646352436
FRG2B,1.70825075,0.672735719
FRG2C,1.771184327,0.626943904
FRK,0.02608217,0.819347938
FRMD1,-0.07989646,0.982436139
FRMD3,0.578375861,5.19022E-06
FRMD4A,0.119054782,0.203591394
FRMD4B,0.320748641,0.028914214
FRMD5,0.072982502,0.504733654
FRMD6,0.430814294,5.61454E-05
FRMD7,-0.575987686,0.064417604
FRMD8,0.426756815,1.05815E-10
FRMPD1,-0.955851383,0.745392646
FRMPD3,-2.546535533,0.397764325
FRRS1,-0.103020458,0.230628761
FRRS1L,-1.041679374,0.798503768
FRS2,-0.173613327,0.001865345
FRS3,0.323586489,0.031092551
FRY,-0.117589354,0.152137088
FRYL,0.034183351,0.355364596
FRZB,-0.774933196,0.393727091
FSCN1,0.241454402,6.50094E-09
FSCN2,-0.415874707,0.002150252
FSCN3,2.830046966,0.142569298
FSD1,0.740944082,0.059227959
FSD1L,-0.12018116,0.325233821
FSD2,0.24866785,0.142381234
FSHB,0.881873978,0.828893793
FSIP1,0.419194044,0.393471461
FSIP2,-1.627448129,0.028810886
FST,0.938211282,0.211336267
FSTL1,0.278678168,9.33735E-11
FSTL3,-0.2452347,7.03376E-12
FSTL4,-1.591060509,0.003742093
FSTL5,2.831885627,0.342309374
FTCD,0.727379827,0.171781912
FTCDNL1,-2.889465057,8.43678E-18
FTH1,0.90446108,6.69634E-98
FTL,1.058219146,7.7617E-273
FTO,0.211400641,2.59798E-08
FTSJ1,0.153349142,1.13395E-06
FTSJ3,0.080413321,0.053623586
FUBP1,-0.060005958,0.068746522
FUBP3,0.063501151,0.147865454
FUCA1,0.202573923,0.029367635
FUCA2,0.038408412,0.247907385
FUNDC1,0.0937808,0.269710409
FUNDC2,0.185133188,0.002889311
FUOM,-0.352733791,0.000117978
FURIN,0.210652692,2.17999E-11
FUS,0.258589987,2.89675E-15
FUT1,-0.642423982,0.003053194
FUT10,-0.304048449,2.87885E-05
FUT11,0.272841022,2.62579E-05
FUT2,0.09305917,0.728193085
FUT3,1.752449806,0.632632845
FUT4,-0.26972093,0.208776091
FUT5,0.809940826,0.781711002
FUT6,-1.983487462,0.604237109
FUT7,0.108834127,0.886981781
FUT8,-0.39393457,6.28988E-07
FUZ,-0.077926469,0.801040213
FXN,-0.193915668,0.017607586
FXR1,-0.297344499,1.76848E-22
FXR2,0.148660548,0.00028102
FXYD1,0.922394774,0.31691362
FXYD3,-0.154711514,0.773509665
FXYD5,0.408879254,3.88466E-15
FXYD6,0.881873978,0.828893793
FXYD7,0.083769212,0.944106534
FYB1,0.408631382,0.584152286
FYB2,-0.722255191,0.104928299
FYCO1,0.142136923,0.000456799
FYN,-0.235166944,0.000158785
FYTTD1,0.070575822,0.127614189
FZD1,0.10499032,0.554807337
FZD10,-0.136740317,0.239180778
FZD2,0.189976383,0.059184012
FZD3,0.394672249,0.000587834
FZD4,0.443850242,1.2018E-19
FZD5,-0.03406854,0.681456909
FZD6,-0.588998913,4.07733E-14
FZD7,0.115817358,0.435426427
FZD8,-0.530560666,0.013345958
FZD9,-0.181310676,0.599829883
FZR1,-0.103182803,0.071124945
G0S2,-1.041679374,0.798503768
G2E3,-0.312773491,3.05443E-08
G3BP1,0.016925862,0.552597107
G3BP2,0.225819447,2.24541E-14
G6PC2,-1.041679374,0.798503768
G6PC3,0.04027193,0.377190675
G6PD,0.423971918,9.68775E-21
GAA,0.178167615,4.57999E-06
GAB1,-0.038115124,0.53895218
GAB2,0.408139894,6.53161E-10
GAB3,-1.041679374,0.798503768
GABARAP,0.144775238,0.000237436
GABARAPL1,0.315026828,8.37732E-17
GABARAPL2,0.235435965,8.1551E-05
GABBR1,1.753459376,0.117425395
GABBR2,1.252063308,0.558190905
GABPA,-0.204441472,0.000359672
GABPB1,-0.337792868,1.56706E-08
GABPB2,-0.884072684,1.20787E-31
GABRA3,-0.364549709,0.000832316
GABRB1,-0.647167355,0.578270681
GABRD,1.771184327,0.626943904
GABRE,0.016108943,0.879519371
GABRP,-1.041679374,0.798503768
GABRQ,0.302040652,0.017287039
GABRR2,-0.856675485,0.001670725
GAD1,0.243955231,0.250497796
GADD45A,0.203908623,0.054221387
GADD45B,0.361596165,7.66428E-07
GADD45G,0.694799509,0.563158667
GADD45GIP1,0.251830447,0.001830517
GADL1,-1.041679374,0.798503768
GAGE1,-0.195956163,0.881123445
GAGE10,-2.98404255,0.308175024
GAGE12B,0.528223303,0.359315868
GAGE12C,2.367627426,0.127362226
GAGE12F,0.881873978,0.828893793
GAGE12G,-1.695689212,0.133401568
GAGE12H,-2.657596615,0.024766408
GAGE12J,1.416123248,0.61663093
GAGE13,0.776029576,0.397902853
GAGE2A,0.529856978,0.039800813
GAK,-0.0084903,0.846137968
GAL,0.14869097,0.001433564
GAL3ST1,0.227471208,0.477703873
GAL3ST2,0.492035894,0.50018517
GAL3ST3,-1.787895834,3.1851E-05
GAL3ST4,-0.146626883,0.842179198
GALE,-0.258095866,0.000327043
GALK1,0.225529749,0.005943853
GALK2,0.064555907,0.309667523
GALM,-0.038909397,0.671005483
GALNS,-0.25001184,8.05823E-05
GALNT1,0.012480158,0.801124967
GALNT10,0.490033668,3.38548E-13
GALNT11,0.172542604,0.000260585
GALNT12,-0.305743414,0.000113241
GALNT13,-2.91309747,0.289027618
GALNT15,-2.28972227,0.284649309
GALNT16,0.354551421,0.413116659
GALNT18,0.350963893,0.801956592
GALNT2,-0.035810096,0.21762742
GALNT3,0.651960667,0.712767343
GALNT4,-0.029269046,0.965429586
GALNT5,-0.755730946,3.31907E-10
GALNT6,0.178836384,1.02358E-09
GALNT7,-0.744863464,2.47285E-28
GALNT8,1.771184327,0.626943904
GALNT9,1.236255714,0.23273407
GALNTL5,0.881873978,0.828893793
GALNTL6,-2.138194348,5.33957E-36
GALR2,-0.501302498,0.057582006
GALR3,0.302771622,0.740730526
GALT,-0.344145684,0.000486113
GAMT,0.066103261,0.602387066
GAN,0.07282773,0.131777843
GANAB,0.187180706,8.42503E-09
GANC,-0.376298517,4.72513E-06
GAPDH,0.397708152,6.51298E-27
GAPDHS,-0.158087659,0.223306803
GAPVD1,0.026185481,0.385838335
GAR1,-0.212480804,0.001689689
GAREM1,-0.019153847,0.897703962
GAREM2,0.043823491,0.766288901
GARNL3,-0.444071512,9.67925E-07
GARRE1,-0.149609296,0.100708014
GARS1,-0.594465658,2.14247E-65
GART,-0.134116292,3.77539E-05
GAS1,-0.243536627,0.000372562
GAS2,1.070105552,0.414449143
GAS2L1,-0.120603605,0.169136016
GAS2L2,-0.685354637,0.657135113
GAS2L3,-0.214843144,0.000350318
GAS6,-0.01120601,0.928488402
GAS7,-2.014078173,0.000120741
GAS8,-0.071582518,0.446417602
GASK1A,-0.117473138,0.964940164
GASK1B,-0.079896366,0.982337575
GATA1,-1.293110581,0.105989981
GATA2,-0.08311518,0.047275433
GATA3,-0.605522079,0.441716054
GATA5,0.751865506,0.220182752
GATA6,0.696129516,8.1831E-05
GATAD1,-1.167810134,3.80081E-47
GATAD2A,-0.114213401,0.003331858
GATAD2B,-0.003866817,0.905201873
GATB,-0.366681653,3.54232E-10
GATC,-0.003780535,0.941312271
GATD1,0.166121999,0.002677801
GATD3,0.106126011,0.744108141
GATM,0.387014629,0.37327861
GBA,0.130592024,0.032767308
GBA2,0.218330445,0.000443636
GBE1,0.378317166,3.48309E-13
GBF1,0.359113083,1.68093E-32
GBGT1,-1.538908984,0.557063005
GBP1,0.371862974,0.00107784
GBP2,0.541326652,2.26634E-19
GBP3,0.176397654,0.020070819
GBP4,0.490939401,0.840286334
GBP5,0.714202877,0.449437338
GBX1,0.510816927,0.286893759
GBX2,0.139082894,0.525178369
GCA,0.091398576,0.788620669
GCAT,0.152972964,0.02153186
GCC1,-0.016429813,0.834814932
GCC2,-0.192038367,0.000916202
GCDH,-0.008181903,0.925462091
GCFC2,-0.460011293,1.44965E-14
GCGR,-2.425757143,3.62021E-06
GCH1,0.66487924,1.40939E-13
GCHFR,0.745340678,0.152971681
GCK,-0.096142154,0.969209305
GCKR,1.488043929,0.004751104
GCLC,0.532804768,4.13267E-37
GCLM,0.752202046,4.64788E-36
GCM1,0.124550365,0.358756955
GCM2,0.615616276,0.454675883
GCN1,0.174764931,6.93227E-09
GCNA,0.169676002,0.518556174
GCNT1,1.248849987,0.004257225
GCNT2,0.117123786,0.000242656
GCNT3,4.061332485,0.008709546
GCNT4,-0.748745549,0.02047212
GCSAM,-0.554438026,2.78761E-07
GCSH,-0.015339185,0.795082151
GDA,0.631036674,2.94453E-74
GDAP1,-0.333340698,0.001665971
GDAP1L1,-1.073926509,0.001688946
GDAP2,0.325943287,4.14297E-15
GDE1,0.067846886,0.163829292
GDF11,-0.186453606,4.5405E-05
GDF15,0.526810333,0.250897273
GDF5,0.749086554,0.242492472
GDF6,-1.003565564,0.004368039
GDF7,-0.578816022,0.063766061
GDF9,-1.280001197,0.006724681
GDI1,0.647928434,1.21893E-44
GDI2,-0.212897218,3.71336E-11
GDNF,-2.49886886,0.413149063
GDPD1,0.042310921,0.747758603
GDPD2,-0.623988579,0.28912269
GDPD3,0.477055481,0.03111387
GDPD4,-0.986638332,0.376734469
GDPD5,0.048169585,0.478145884
GDPGP1,0.143959961,0.132786994
GEM,0.425407169,0.425411863
GEMIN2,0.416148787,4.75461E-06
GEMIN4,-0.164720143,0.000191113
GEMIN5,-0.34530999,1.86273E-13
GEMIN6,-0.325526715,0.000671415
GEMIN7,0.285408246,0.01230255
GEMIN8,-0.42429953,4.60361E-07
GEN1,-0.386477821,2.97135E-08
GET1,-0.005229209,0.968163212
GET3,0.256346899,1.21206E-05
GET4,-0.025335373,0.754928563
GFAP,-0.049033503,0.905850026
GFER,0.192484017,0.046434757
GFI1,-0.837124816,0.075921687
GFI1B,-0.828172993,0.423565989
GFM1,-0.100047026,0.029723395
GFM2,0.082453067,0.066639584
GFOD1,-0.085768145,0.057379584
GFOD2,0.122521921,0.165548608
GFPT1,0.139391543,2.083E-05
GFPT2,1.260887079,1.68494E-79
GFRA3,-3.306197786,0.222352331
GFUS,-0.190768759,0.000138054
GFY,2.707451765,0.380383046
GGA1,0.102037692,0.062654785
GGA2,0.176314362,3.15827E-05
GGA3,0.02109613,0.708275296
GGACT,-1.951421385,8.88306E-07
GGCT,-0.307938293,1.89586E-10
GGCX,0.140775431,0.000526133
GGH,0.274849185,1.48172E-05
GGN,0.477536527,0.147837391
GGNBP2,-0.041495416,0.390831041
GGPS1,-0.34840145,7.27339E-13
GGT1,0.450484029,0.176077511
GGT5,-1.543071915,0.582404416
GGT6,-3.160147867,0.084285612
GGT7,0.85193529,5.10609E-05
GGTA1,-3.544223451,0.130333718
GHDC,0.345586024,5.36861E-05
GHITM,0.052943649,0.102858378
GHR,0.881873978,0.828893793
GHRH,-0.079896277,0.98224308
GHRL,-0.15003552,0.416556504
GHSR,-1.041679374,0.798503768
GID4,0.299884586,4.85168E-06
GID8,0.110614274,0.03670251
GIGYF1,-0.312301942,7.91007E-08
GIGYF2,-0.040726875,0.306570737
GIMAP2,-1.106553422,0.585839267
GIMD1,-1.041679374,0.798503768
GIN1,-0.159370327,0.239606667
GINM1,0.05515132,0.315868027
GINS1,0.262848304,5.21001E-06
GINS2,0.148438523,0.021356755
GINS3,-0.023572093,0.783389224
GINS4,0.068305604,0.322255052
GIP,-0.151757838,0.76367036
GIPC1,0.173465869,0.005688728
GIPC2,-1.128350716,0.526213815
GIPC3,-0.018278329,0.79050202
GIPR,0.441324108,0.002532095
GIT1,0.172201974,0.000105541
GIT2,-0.045464868,0.3566921
GJA1,-0.192398316,0.098832535
GJA3,1.416409117,0.194960629
GJA4,0.075233655,0.903187845
GJA5,-0.272989926,0.231671815
GJA8,0.881873978,0.828893793
GJA9,-0.585681064,0.204648836
GJB2,1.731530651,0.000153008
GJB3,0.117203472,0.281933951
GJB4,1.655923175,0.128733644
GJB5,0.250014663,0.135323362
GJB7,-0.537777252,0.015318989
GJC1,0.229221452,1.3698E-07
GJC2,-0.112584566,0.478168994
GJC3,0.881873978,0.828893793
GJD3,-0.893898305,2.42335E-05
GJE1,0.881873978,0.828893793
GK,0.176089916,0.008789724
GK3P,0.451779691,0.063494846
GK5,-0.252295776,4.32905E-09
GKAP1,-0.017151635,0.887683028
GKN1,-0.6234742,0.331412038
GKN2,0.439503469,0.543663514
GLA,0.285269899,1.72377E-08
GLB1,0.209583986,4.96408E-07
GLB1L,-0.451798029,0.001329831
GLB1L2,0.881873978,0.828893793
GLCCI1,-0.064376078,0.227157932
GLCE,0.262958906,0.000232488
GLDC,-1.079867257,0.368530181
GLDN,-0.079164786,0.976247648
GLE1,-0.050300367,0.293535754
GLG1,0.062498359,0.019610537
GLI1,-0.962394089,0.002236995
GLI2,-0.092863345,0.464620649
GLI3,0.434441082,4.524E-11
GLI4,-0.435444037,0.005722888
GLIPR1,-0.053361792,0.749855274
GLIPR1L1,0.857206196,0.058261193
GLIPR1L2,-1.36489582,0.181765939
GLIPR2,0.930610266,8.0076E-05
GLIS1,-0.152483917,0.144498196
GLIS2,0.380192764,2.36945E-08
GLIS3,0.226563253,0.56114372
GLMN,-0.285372114,0.0002515
GLMP,0.118594948,0.018254976
GLO1,0.100593751,0.004471818
GLOD4,-0.16626657,0.000545086
GLOD5,-2.546535533,0.397764325
GLP1R,-3.956764845,0.049857738
GLP2R,-0.817443768,7.18101E-98
GLRA1,-0.195336129,0.660056198
GLRA2,1.335524142,0.000843558
GLRA3,-1.761441601,0.001713067
GLRB,-0.136991746,0.360074088
GLRX,0.513239833,3.51148E-09
GLRX2,-0.171593102,0.103578171
GLRX3,-0.153568812,0.016477831
GLRX5,0.185140285,1.12048E-05
GLS,0.172621905,0.000900887
GLS2,-2.122539961,0.055591412
GLT8D1,-0.078310518,0.069963482
GLT8D2,0.084408868,0.208140775
GLTP,0.244919737,0.000796449
GLTPD2,-0.456404825,0.320386174
GLUD1,0.081944476,0.027954323
GLUD2,-0.219364215,0.634482533
GLUL,-0.626802178,0.000206068
GLYATL2,-1.636648116,0.378883917
GLYATL3,3.145208342,0.217329526
GLYCTK,0.175558124,0.104177766
GLYR1,0.145817921,0.001402747
GM2A,0.300454129,3.38941E-06
GMCL1,0.055825989,0.240654343
GMCL2,-1.407986209,0.483366427
GMDS,0.016076872,0.744291397
GMEB1,0.206404887,0.002613892
GMEB2,0.090865663,0.207398072
GMFB,-0.174401193,0.003187587
GMFG,1.758703568,0.26655743
GMIP,-0.078159824,0.379105274
GMNN,-0.103152852,0.066316653
GMPPA,0.012313541,0.855068112
GMPPB,0.100612231,0.243318895
GMPR,-1.402191607,0.207929962
GMPR2,0.115668675,0.007035534
GMPS,0.054872167,0.073182885
GNA11,0.212312771,1.04578E-05
GNA12,0.007632831,0.883400443
GNA13,-0.056404727,0.127815009
GNA14,-0.07800696,0.86861609
GNA15,-0.462177097,0.295178162
GNAI1,0.170145639,0.020364012
GNAI2,0.280550557,1.55322E-10
GNAI3,0.289756778,1.59668E-14
GNAL,0.061203852,0.225913075
GNAO1,0.665418595,2.04786E-07
GNAQ,-0.144849637,0.002200607
GNAS,0.120662556,3.39607E-05
GNAT1,0.472124192,0.836683363
GNAT2,-0.166677128,0.070630714
GNAT3,-3.4949771,0.178522878
GNAZ,-0.330125599,0.002498041
GNB1,0.146438383,8.0926E-05
GNB1L,-0.975252012,5.82129E-10
GNB2,0.449490946,7.24375E-21
GNB3,0.269272224,0.17985632
GNB4,-0.277013769,1.09859E-16
GNB5,0.013067095,0.852728332
GNE,0.415827114,1.30112E-30
GNG10,0.156532593,0.918876626
GNG11,-0.459472954,1.32476E-07
GNG12,-0.120316654,0.00043589
GNG13,-0.026140263,0.970508449
GNG14,-0.790307093,0.272886595
GNG3,-0.351883493,0.150156076
GNG4,0.152585629,0.728287821
GNG5,0.188682904,0.000385841
GNG5P2,-0.483854037,0.6702777
GNG7,1.747078161,0.323334179
GNG8,2.802866712,0.31065141
GNGT1,0.881873978,0.828893793
GNGT2,-3.947375625,0.064370918
GNL1,0.24303502,4.36934E-08
GNL2,0.094413117,0.030160976
GNL3,-0.141643981,1.64587E-05
GNL3L,-0.330525904,5.0506E-18
GNLY,1.186806937,0.343908296
GNMT,-1.350766813,0.210903188
GNPAT,-0.124603073,0.024158782
GNPDA1,0.198702852,6.48232E-05
GNPDA2,0.12009071,0.104386467
GNPNAT1,-0.17762228,1.40172E-05
GNPTAB,0.059140465,0.168047296
GNPTG,0.042142104,0.619064612
GNRH1,0.00105137,0.993526015
GNRH2,0.480275556,0.02502831
GNRHR,-1.550605643,0.000145794
GNS,0.286580538,7.21455E-21
GOLGA1,-0.355694448,3.7576E-08
GOLGA2,0.234969989,5.23564E-10
GOLGA3,0.148163403,3.10482E-09
GOLGA4,-0.083870287,0.012867095
GOLGA5,-0.000220594,0.995141565
GOLGA6A,-0.114392788,0.956756678
GOLGA6B,-3.140920424,0.092734164
GOLGA6D,0.881873978,0.828893793
GOLGA6L10,0.326411716,0.3704747
GOLGA6L4,0.358486996,0.856456128
GOLGA6L7,-1.041679374,0.798503768
GOLGA6L9,-0.124289008,0.407006183
GOLGA7,0.200530036,0.002311469
GOLGA7B,-0.129520303,0.950930405
GOLGA8A,-0.227507966,0.100546828
GOLGA8B,0.114264198,0.717145249
GOLGA8H,-1.211204564,3.52154E-05
GOLGA8J,2.089169122,0.371859648
GOLGA8K,-0.209267618,0.788062091
GOLGA8M,-3.42355656,0.016300124
GOLGA8N,-1.485685082,0.005583696
GOLGA8O,-1.824318408,0.031175569
GOLGA8Q,-0.932923775,0.502657066
GOLGA8R,-1.6205302,0.180687591
GOLGA8S,-2.525496424,0.404542026
GOLGA8T,-0.802770007,0.466611597
GOLGB1,-0.11302622,0.000157113
GOLIM4,-0.338415594,1.21381E-14
GOLM1,0.107103103,0.006434445
GOLM2,-0.058250043,0.159603935
GOLPH3,0.126616718,0.000282684
GOLPH3L,0.19054039,5.94356E-05
GOLT1A,0.956800677,0.092206924
GOLT1B,0.143149097,0.001628776
GON4L,0.084553894,0.022838167
GON7,0.150751057,0.128869597
GOPC,-0.423456113,1.58137E-26
GORAB,-0.524348594,1.7261E-08
GORASP1,0.188913477,0.002306081
GORASP2,-0.062194596,0.132316289
GOSR1,0.134644539,0.002054244
GOSR2,0.331006783,4.11208E-22
GOT1,0.439766874,1.35928E-15
GOT1L1,-0.079896554,0.982532967
GOT2,0.265905,6.93615E-12
GP1BA,-0.192155899,0.076311618
GP1BB,1.160037566,0.008567726
GP6,-0.143480829,0.842898368
GPA33,0.881873978,0.828893793
GPAA1,-0.102058213,0.047659152
GPALPP1,-0.166753097,0.008651486
GPAM,0.164036295,0.023441219
GPANK1,0.198191486,0.002034189
GPAT2,-0.648175851,0.005746761
GPAT3,0.558171886,0.005262596
GPAT4,0.11841212,0.010217505
GPATCH1,0.170601905,0.04408778
GPATCH11,0.10957435,0.100525417
GPATCH2,-0.02049957,0.743664488
GPATCH2L,0.339145223,2.49713E-18
GPATCH3,-0.123631877,0.205597684
GPATCH4,-0.372972131,1.68923E-06
GPATCH8,0.145091165,7.97978E-05
GPBAR1,-0.787122476,0.178872771
GPBP1,-0.073004338,0.086605864
GPBP1L1,-0.135458762,0.000260914
GPC1,0.765001085,4.04911E-39
GPC2,0.581409192,0.026996178
GPC5,0.444888219,0.125204403
GPC6,0.881873978,0.828893793
GPCPD1,-0.242107135,1.29674E-05
GPD1,0.859883471,4.24995E-07
GPD1L,0.026561116,0.58370537
GPD2,-0.07357488,0.065838536
GPER1,-0.512510961,0.000576881
GPHA2,1.367061841,0.038296267
GPHN,-0.144574404,0.047349852
GPI,0.517153424,5.10103E-53
GPIHBP1,0.513809425,0.033633429
GPKOW,0.097422342,0.140821317
GPLD1,-0.27294727,0.049045696
GPM6A,-1.951000153,0.582220408
GPM6B,-0.195746138,0.399443145
GPN1,0.201362374,6.77751E-05
GPN2,-0.077308381,0.240710258
GPN3,0.400399733,1.16208E-08
GPNMB,0.344002123,0.201810343
GPR101,-1.041679374,0.798503768
GPR107,0.429010288,3.60084E-43
GPR108,0.174707385,0.002120868
GPR119,-1.041679374,0.798503768
GPR132,-0.373149901,0.759585181
GPR135,-0.700063642,1.1043E-25
GPR137,0.022665321,0.77648675
GPR137B,1.045427248,0.005093925
GPR137C,-0.372268272,0.636002008
GPR139,-4.113307341,0.046158966
GPR143,-1.359267779,0.017466165
GPR146,0.329708938,0.360455043
GPR150,0.881873978,0.828893793
GPR151,0.020987016,0.930780598
GPR152,0.141015853,0.928106758
GPR153,-0.576377478,1.13597E-08
GPR155,0.512549166,2.94137E-05
GPR156,-0.055292954,0.36574123
GPR157,-0.238398832,0.002469991
GPR158,-0.476795808,0.000673886
GPR160,-0.217629605,0.279228269
GPR161,0.266039606,0.007813952
GPR162,-0.15030782,0.382769273
GPR17,-0.686773134,0.020138916
GPR173,0.645214347,1.60588E-09
GPR176,-0.393142606,0.026273852
GPR179,0.0026925,0.990903095
GPR18,-0.013199115,0.925707827
GPR180,-0.32494303,2.76469E-12
GPR182,0.111202811,0.755824879
