t_test,log2_fold_changes,p_values,fdr,significance
4.027584630112049,-0.211541555884597,0.015765054101580564,0.03683027384738676,*
9.553422015818093,-0.3967425489541494,0.0006705636937560182,0.005140567374857812,**
-7.943371015480789,0.29798020524630875,0.0013601417728930636,0.007480828322790772,**
4.4904721883988525,-0.27422172160846925,0.010901863942130711,0.028452879070844705,*
15.713151226292357,-0.6891261797625101,9.58212250374579e-05,0.0020803784259307407,**
7.399018568868244,-0.4939419024096887,0.0017796553666928592,0.0087210054327774,**
4.590979427518757,-0.2778213628603625,0.010099357034763048,0.027040856853437042,*
-12.884449318160081,0.26521569136669854,0.00020924035658244664,0.0028477301450652625,**
-5.389836959544624,0.4129701849083185,0.005730887655146176,0.018325088256272184,*
5.60645395287697,-0.32417070993474395,0.0049713630884022555,0.01663751330106011,*
-5.1997279132859635,1.001086101173791,0.006517362619330283,0.019967393955660162,*
20.5181142034836,-0.561716488291772,3.332385940333699e-05,0.0014798217128492773,**
12.420118415880037,-0.614009355638307,0.00024160649699226533,0.003056366887795912,**
8.483550400233256,-0.3733923835931243,0.001058390040922308,0.006478726405886329,**
5.255324974699709,-0.3627993493873225,0.0062744161942735336,0.019441810013312855,*
6.736599813560151,-0.490667040297899,0.002530103195327419,0.010759463850161152,*
5.059978323526677,-0.5663094811525617,0.007180646845565764,0.021372181154776775,*
4.288296810389039,-0.6538308569579572,0.012763372748931195,0.031822439365036294,*
4.7869322255783935,-0.1526909322577843,0.00873112614146929,0.02446950001599346,*
4.130826126260459,-0.20057666098435512,0.014484161707554741,0.03480898427963985,*
-4.5072154208208355,0.2941422128350354,0.01076295116517468,0.028259978419504016,*
-4.996844526841467,0.14403441697837138,0.007507178360802851,0.02210230683977788,*
4.0937316329473665,-0.23119772863686716,0.014929428044854344,0.03549808708795974,*
-7.629963761832966,0.2362944096160864,0.0015845111687419623,0.008164578224758162,**
7.388061345043154,-0.2642834199404498,0.0017896318068532423,0.008745491646775428,**
9.101601524251842,-0.2677308945589574,0.0008081894185243165,0.005630125030815147,**
-4.58393934696051,0.3016300564306986,0.010153183583498785,0.027107712706971397,*
3.99615640651878,-0.2542061358840355,0.01618175636580871,0.037497593913549496,*
17.34537052392279,-0.22144236168409126,6.484169537422455e-05,0.0017460782704027719,**
3.640069042038224,-0.15602812378848263,0.0219633139533205,0.047129852398163766,*
4.282839831080533,-0.2835602879973238,0.012818731803847464,0.03193438449379544,*
15.416668607867738,-0.20017292251520669,0.00010330098371841152,0.0021601215758292845,**
-14.305660946719057,0.6430944955697355,0.00013870845958444667,0.0024038774607454917,**
9.087733838044796,-0.3071681254905205,0.0008129428376052177,0.005645981820739995,**
11.51937794424545,-0.7756363346456028,0.0003242837667409562,0.003540417716806941,**
6.828788266133084,-0.44737610099673364,0.0024049507963026006,0.010445203390649326,*
13.573791377648362,-0.3296079808639174,0.00017052718036653222,0.0026063553524857215,**
14.302303730954288,-0.3517544998669071,0.0001388366585170443,0.0024038774607454917,**
9.99145062118273,-0.16586897430728698,0.00056386766401714,0.004722875111781422,**
5.081470449334776,-0.27083827536470384,0.007073455670523841,0.021177014132982876,*
4.990108110098897,-0.2256755271096793,0.007543077949658547,0.022161048703382667,*
6.572493940748378,-0.3697822892858653,0.002773392722111939,0.011403593239875758,*
10.634271248146934,-0.24735121873042143,0.00044273334659355367,0.004140824059428709,**
15.253078302309776,-0.18596091798386194,0.00010774028401462667,0.0022002079404458545,**
4.878959514425094,-0.5147371405727572,0.008166733211751256,0.02332370111831299,*
7.049332220988834,-0.4888524621221926,0.0021351644000511035,0.009740241932545416,**
4.2075121094761885,-0.2550797065013326,0.013613349309499801,0.03326920587704854,*
-4.042808193948361,0.10657357498955111,0.0155678517726101,0.03652538056620837,*
12.054796527745308,-0.33775843907799485,0.00027154762578405464,0.0032321048792152782,**
9.199021960547151,-0.9326925264165404,0.0007757503175730011,0.005531467009760995,**
-9.737078619216565,0.6575086883959906,0.0006230167291013986,0.004964450624814878,**
9.578820060405473,-0.7200561382360537,0.0006637263839024112,0.0051128453944548555,**
